title,url
Active Symbolic Discovery of Ordinary Differential Equations via Phase Portrait Sketching,https://papers.cool/venue/AAAI?show=5000#33938@AAAI
AIQViT: Architecture-Informed Post-Training Quantization for Vision Transformers,https://papers.cool/venue/AAAI?show=5000#33939@AAAI
M3Net: Efficient Time-Frequency Integration Network with Mirror Attention for Audio Classification on Edge,https://papers.cool/venue/AAAI?show=5000#33940@AAAI
A Knowledge Distillation-Based Approach to Enhance Transparency of Classifier Models,https://papers.cool/venue/AAAI?show=5000#33941@AAAI
FedCFA: Alleviating Simpson’s Paradox in Model Aggregation with Counterfactual Federated Learning,https://papers.cool/venue/AAAI?show=5000#33942@AAAI
Learning Complexity of Gradient Descent and Conjugate Gradient Algorithms,https://papers.cool/venue/AAAI?show=5000#33943@AAAI
Backdoor Attack on Propagation-based Rumor Detectors,https://papers.cool/venue/AAAI?show=5000#33944@AAAI
BigMac: A Communication-Efficient Mixture-of-Experts Model Structure for Fast Training and Inference,https://papers.cool/venue/AAAI?show=5000#33945@AAAI
IsUMap: Manifold Learning and Data Visualization Leveraging Vietoris-Rips Filtrations,https://papers.cool/venue/AAAI?show=5000#33946@AAAI
Dimension Reduction for Symbolic Regression,https://papers.cool/venue/AAAI?show=5000#33947@AAAI
Discovering Symmetries of ODEs by Symbolic Regression,https://papers.cool/venue/AAAI?show=5000#33948@AAAI
Equal Merit Does Not Imply Equality: Discrimination at Equilibrium in a Hiring Market with Symmetric Agents,https://papers.cool/venue/AAAI?show=5000#33949@AAAI
AudioGenX: Explainability on Text-to-Audio Generative Models,https://papers.cool/venue/AAAI?show=5000#33950@AAAI
VarDrop: Enhancing Training Efficiency by Reducing Variate Redundancy in Periodic Time Series Forecasting,https://papers.cool/venue/AAAI?show=5000#33951@AAAI
Efficient Training of Neural Fractional-Order Differential Equation via Adjoint Backpropagation,https://papers.cool/venue/AAAI?show=5000#33952@AAAI
Task-Specific Preconditioner for Cross-Domain Few-Shot Learning,https://papers.cool/venue/AAAI?show=5000#33953@AAAI
Semi-Supervised Online Cross-Modal Hashing,https://papers.cool/venue/AAAI?show=5000#33954@AAAI
A Unified Framework for Human-Allied Learning of Probabilistic Circuits,https://papers.cool/venue/AAAI?show=5000#33955@AAAI
Nearly Tight Bounds for Exploration in Streaming Multi-Armed Bandits with Known Optimality Gap,https://papers.cool/venue/AAAI?show=5000#33956@AAAI
GenPlan: Generative Sequence Models as Adaptive Planners,https://papers.cool/venue/AAAI?show=5000#33957@AAAI
Don’t Think It Twice: Exploit Shift Invariance for Efficient Online Streaming Inference of CNNs,https://papers.cool/venue/AAAI?show=5000#33958@AAAI
On the Asymptotic Optimality of Confidence Interval Based Algorithms for Fixed Confidence MABs,https://papers.cool/venue/AAAI?show=5000#33959@AAAI
ExPERT: Modeling Human Behavior Under External Stimuli Aware Personalized MTPP,https://papers.cool/venue/AAAI?show=5000#33960@AAAI
Learning Structural Causal Models from Ordering: Identifiable Flow Models,https://papers.cool/venue/AAAI?show=5000#33961@AAAI
Configuring Data Augmentations to Reduce Variance Shift in Positional Embedding of Vision Transformers,https://papers.cool/venue/AAAI?show=5000#33962@AAAI
T-MDML: Triplet-based Multiple Distance Metric Learning for Multi-Instance Multi-Label Classification with Label Correlation,https://papers.cool/venue/AAAI?show=5000#33963@AAAI
Singular Value Scaling: Efficient Generative Model Compression via Pruned Weights Refinement,https://papers.cool/venue/AAAI?show=5000#33964@AAAI
Battling the Non-stationarity in Time Series Forecasting via Test-time Adaptation,https://papers.cool/venue/AAAI?show=5000#33965@AAAI
Accurate Link Prediction for Edge-Incomplete Graphs via PU Learning,https://papers.cool/venue/AAAI?show=5000#33966@AAAI
To Predict or Not to Predict? Proportionally Masked Autoencoders for Tabular Data Imputation,https://papers.cool/venue/AAAI?show=5000#33967@AAAI
Salient Frequency-aware Exemplar Compression for Resource-constrained Online Continual Learning,https://papers.cool/venue/AAAI?show=5000#33968@AAAI
Diffusion-Based Active Learning for Distributed Client Manifolds,https://papers.cool/venue/AAAI?show=5000#33969@AAAI
A Stochastic Approach to Bi-Level Optimization for Hyperparameter Optimization and Meta Learning,https://papers.cool/venue/AAAI?show=5000#33970@AAAI
Super-Class Guided Transformer for Zero-Shot Attribute Classification,https://papers.cool/venue/AAAI?show=5000#33971@AAAI
SAP: Corrective Machine Unlearning with Scaled Activation Projection for Label Noise Robustness,https://papers.cool/venue/AAAI?show=5000#33972@AAAI
Sample-aware Adaptive Structured Pruning for Large Language Models,https://papers.cool/venue/AAAI?show=5000#33973@AAAI
Certification of Speaker Recognition Models to Additive Perturbations,https://papers.cool/venue/AAAI?show=5000#33974@AAAI
FCOM: A Federated Collaborative Online Monitoring Framework via Representation Learning,https://papers.cool/venue/AAAI?show=5000#33975@AAAI
p-Mean Regret for Stochastic Bandits,https://papers.cool/venue/AAAI?show=5000#33976@AAAI
Selective Uncertainty Propagation in Offline RL,https://papers.cool/venue/AAAI?show=5000#33977@AAAI
Enhanced Importance Sampling Through Latent Space Exploration in Normalizing Flows,https://papers.cool/venue/AAAI?show=5000#33978@AAAI
Crossfire: An Elastic Defense Framework for Graph Neural Networks Under Bit Flip Attacks,https://papers.cool/venue/AAAI?show=5000#33979@AAAI
pFedGPA: Diffusion-based Generative Parameter Aggregation for Personalized Federated Learning,https://papers.cool/venue/AAAI?show=5000#33980@AAAI
Pareto Continual Learning: Preference-Conditioned Learning and Adaption for Dynamic Stability-Plasticity Trade-off,https://papers.cool/venue/AAAI?show=5000#33981@AAAI
CoffeeBoost: Gradient Boosting Native Conformal Inference for Bayesian Optimization,https://papers.cool/venue/AAAI?show=5000#33982@AAAI
De-singularity Subgradient for the q-th-Powered lₚ-Norm Weber Location Problem,https://papers.cool/venue/AAAI?show=5000#33983@AAAI
Retrieval-Augmented Dynamic Prompt Tuning for Incomplete Multimodal Learning,https://papers.cool/venue/AAAI?show=5000#33984@AAAI
Explainable Neural Networks with Guarantee: A Sparse Estimation Approach,https://papers.cool/venue/AAAI?show=5000#33985@AAAI
Kolmogorov-Arnold Networks Still Catastrophically Forget but Differently from MLP,https://papers.cool/venue/AAAI?show=5000#33986@AAAI
Regret Analysis of Multi-task Representation Learning for Linear-Quadratic Adaptive Control,https://papers.cool/venue/AAAI?show=5000#33987@AAAI
Truncated Gaussian Policy for Debiased Continuous Control,https://papers.cool/venue/AAAI?show=5000#33988@AAAI
"TimeCAP: Learning to Contextualize, Augment, and Predict Time Series Events with Large Language Model Agents",https://papers.cool/venue/AAAI?show=5000#33989@AAAI
RILQ: Rank-Insensitive LoRA-Based Quantization Error Compensation for Boosting 2-Bit Large Language Model Accuracy,https://papers.cool/venue/AAAI?show=5000#33990@AAAI
HYBOOD: A Hybrid Generative Model for Out-of-Distribution Detection with Corruption Estimation,https://papers.cool/venue/AAAI?show=5000#33991@AAAI
Fourier Guided Adaptive Adversarial Augmentation for Generalization in Visual Reinforcement Learning,https://papers.cool/venue/AAAI?show=5000#33992@AAAI
DomCLP: Domain-wise Contrastive Learning with Prototype Mixup for Unsupervised Domain Generalization,https://papers.cool/venue/AAAI?show=5000#33993@AAAI
DiffIM: Differentiable Influence Minimization with Surrogate Modeling and Continuous Relaxation,https://papers.cool/venue/AAAI?show=5000#33994@AAAI
Q-MAML: Quantum Model-Agnostic Meta-Learning for Variational Quantum Algorithms,https://papers.cool/venue/AAAI?show=5000#33995@AAAI
CG-TGAN: Conditional Generative Adversarial Networks with Graph Neural Networks for Tabular Data Synthesizing,https://papers.cool/venue/AAAI?show=5000#33996@AAAI
Maximizing the Position Embedding for Vision Transformers with Global Average Pooling,https://papers.cool/venue/AAAI?show=5000#33997@AAAI
Learning Strategy Representation for Imitation Learning in Multi-Agent Games,https://papers.cool/venue/AAAI?show=5000#33998@AAAI
MGDA: Model-based Goal Data Augmentation for Offline Goal-conditioned Weighted Supervised Learning,https://papers.cool/venue/AAAI?show=5000#33999@AAAI
Mining In-distribution Attributes in Outliers for Out-of-distribution Detection,https://papers.cool/venue/AAAI?show=5000#34000@AAAI
Real-Time Recurrent Reinforcement Learning,https://papers.cool/venue/AAAI?show=5000#34001@AAAI
Towards Trustable SHAP Scores,https://papers.cool/venue/AAAI?show=5000#34002@AAAI
Distributionally Robust Policy Evaluation and Learning for Continuous Treatment with Observational Data,https://papers.cool/venue/AAAI?show=5000#34003@AAAI
Frame Order Matters: A Temporal Sequence-Aware Model for Few-Shot Action Recognition,https://papers.cool/venue/AAAI?show=5000#34004@AAAI
Unlocking Better Closed-Set Alignment Based on Neural Collapse for Open-Set Recognition,https://papers.cool/venue/AAAI?show=5000#34005@AAAI
Tilted Quantile Gradient Updates for Quantile-Constrained Reinforcement Learning,https://papers.cool/venue/AAAI?show=5000#34006@AAAI
FedMSGL: A Self-Expressive Hypergraph Based Federated Multi-View Learning,https://papers.cool/venue/AAAI?show=5000#34007@AAAI
Marginal Benefit Driven RL Teacher for Unsupervised Environment Design,https://papers.cool/venue/AAAI?show=5000#34008@AAAI
AIA: Autoregression-Based Injection Attacks Against Text2SQL Models,https://papers.cool/venue/AAAI?show=5000#34009@AAAI
k-HyperEdge Medoids for Clustering Ensemble,https://papers.cool/venue/AAAI?show=5000#34010@AAAI
AdvDisplay: Adversarial Display Assembled by Thermoelectric Cooler for Fooling Thermal Infrared Detectors,https://papers.cool/venue/AAAI?show=5000#34011@AAAI
A Sample-Level Evaluation and Generative Framework for Model Inversion Attacks,https://papers.cool/venue/AAAI?show=5000#34012@AAAI
Efficient Event-Based Semantic Segmentation via Exploiting Frame-Event Fusion: A Hybrid Neural Network Approach,https://papers.cool/venue/AAAI?show=5000#34013@AAAI
Learning Causal Transition Matrix for Instance-dependent Label Noise,https://papers.cool/venue/AAAI?show=5000#34014@AAAI
HEP-NAS: Towards Efficient Few-shot Neural Architecture Search via Hierarchical Edge Partitioning,https://papers.cool/venue/AAAI?show=5000#34015@AAAI
Modeling All Response Surfaces in One for Conditional Search Spaces,https://papers.cool/venue/AAAI?show=5000#34016@AAAI
Multi-Label Ranking Loss Minimization for Matrix Completion,https://papers.cool/venue/AAAI?show=5000#34017@AAAI
Destroy and Repair Using Hyper-Graphs for Routing,https://papers.cool/venue/AAAI?show=5000#34018@AAAI
An Efficient and Accurate Dynamic Sparse Training Framework Based on Parameter-Freezing,https://papers.cool/venue/AAAI?show=5000#34019@AAAI
Adaptive Decision Boundary for Few-Shot Class-Incremental Learning,https://papers.cool/venue/AAAI?show=5000#34020@AAAI
GTDE: Grouped Training with Decentralized Execution for Multi-agent Actor-Critic,https://papers.cool/venue/AAAI?show=5000#34021@AAAI
When Hypergraph Meets Heterophily: New Benchmark Datasets and Baseline,https://papers.cool/venue/AAAI?show=5000#34022@AAAI
Deep Hypergraph Neural Networks with Tight Framelets,https://papers.cool/venue/AAAI?show=5000#34023@AAAI
On the Power of Convolution-Augmented Transformer,https://papers.cool/venue/AAAI?show=5000#34024@AAAI
Detecting and Corrupting Convolution-based Unlearnable Examples,https://papers.cool/venue/AAAI?show=5000#34025@AAAI
Self-Prompting Analogical Reasoning for UAV Object Detection,https://papers.cool/venue/AAAI?show=5000#34026@AAAI
CAPrompt: Cyclic Prompt Aggregation for Pre-Trained Model Based Class Incremental Learning,https://papers.cool/venue/AAAI?show=5000#34027@AAAI
Semi-Supervised Multi-View Multi-Label Learning with View-Specific Transformer and Enhanced Pseudo-Label,https://papers.cool/venue/AAAI?show=5000#34028@AAAI
Neural Conformal Control for Time Series Forecasting,https://papers.cool/venue/AAAI?show=5000#34029@AAAI
Dynamic Clustering Convolutional Neural Network,https://papers.cool/venue/AAAI?show=5000#34030@AAAI
Adaptive Dual Guidance Knowledge Distillation,https://papers.cool/venue/AAAI?show=5000#34031@AAAI
Unravelling Causal Genetic Biomarkers of Alzheimer’s Disease via Neuron to Gene-token Backtracking in Neural Architecture: A Groundbreaking Reverse-Gene-Finder Approach,https://papers.cool/venue/AAAI?show=5000#34032@AAAI
Hierarchical Mixture of Experts: Generalizable Learning for High-Level Synthesis,https://papers.cool/venue/AAAI?show=5000#34033@AAAI
Riemann-based Multi-scale Attention Reasoning Network for Text-3D Retrieval,https://papers.cool/venue/AAAI?show=5000#34034@AAAI
Coupling-based Convergence Diagnostic and Stepsize Scheme for Stochastic Gradient Descent,https://papers.cool/venue/AAAI?show=5000#34035@AAAI
B2Opt: Learning to Optimize Black-box Optimization with Little Budget,https://papers.cool/venue/AAAI?show=5000#34036@AAAI
Symbolic Neural Ordinary Differential Equations,https://papers.cool/venue/AAAI?show=5000#34037@AAAI
Population Aware Diffusion for Time Series Generation,https://papers.cool/venue/AAAI?show=5000#34038@AAAI
Optimizing Quantized Diffusion Models via Distillation with Cross-Timestep Error Correction,https://papers.cool/venue/AAAI?show=5000#34039@AAAI
Deep Rank-One Tensor Functional Factorization for Multi-Dimensional Data Recovery,https://papers.cool/venue/AAAI?show=5000#34040@AAAI
Community-Centric Graph Unlearning,https://papers.cool/venue/AAAI?show=5000#34041@AAAI
Complex-Cycle-Consistent Diffusion Model for Monaural Speech Enhancement,https://papers.cool/venue/AAAI?show=5000#34042@AAAI
Deep Evidential Hashing for Trustworthy Cross-Modal Retrieval,https://papers.cool/venue/AAAI?show=5000#34043@AAAI
Edge Contrastive Learning: An Augmentation-Free Graph Contrastive Learning Model,https://papers.cool/venue/AAAI?show=5000#34044@AAAI
Logic-Q: Improving Deep Reinforcement Learning-based Quantitative Trading via Program Sketch-based Tuning,https://papers.cool/venue/AAAI?show=5000#34045@AAAI
EBS-CFL: Efficient and Byzantine-robust Secure Clustered Federated Learning,https://papers.cool/venue/AAAI?show=5000#34046@AAAI
Personalized Federated Collaborative Filtering: A Variational AutoEncoder Approach,https://papers.cool/venue/AAAI?show=5000#34047@AAAI
AgentMixer: Multi-Agent Correlated Policy Factorization,https://papers.cool/venue/AAAI?show=5000#34048@AAAI
Calibrated Disambiguation for Partial Multi-label Learning,https://papers.cool/venue/AAAI?show=5000#34049@AAAI
Noise-Injected Spiking Graph Convolution for Energy-Efficient 3D Point Cloud Denoising,https://papers.cool/venue/AAAI?show=5000#34050@AAAI
Unsupervised Region-Based Image Editing of Denoising Diffusion Models,https://papers.cool/venue/AAAI?show=5000#34051@AAAI
Metric-Agnostic Continual Learning for Sustainable Group Fairness,https://papers.cool/venue/AAAI?show=5000#34052@AAAI
TTA-FedDG: Leveraging Test-Time Adaptation to Address Federated Domain Generalization,https://papers.cool/venue/AAAI?show=5000#34053@AAAI
GNN-Transformer Cooperative Architecture for Trustworthy Graph Contrastive Learning,https://papers.cool/venue/AAAI?show=5000#34054@AAAI
Label Noise Correction via Fuzzy Learning Machine,https://papers.cool/venue/AAAI?show=5000#34055@AAAI
MoLE:Decoding by Mixture of Layer Experts Alleviates Hallucination in Large Vision-Language Models,https://papers.cool/venue/AAAI?show=5000#34056@AAAI
Towards Scalable and Deep Graph Neural Networks via Noise Masking,https://papers.cool/venue/AAAI?show=5000#34057@AAAI
Till the Layers Collapse: Compressing a Deep Neural Network Through the Lenses of Batch Normalization Layers.,https://papers.cool/venue/AAAI?show=5000#34058@AAAI
Learning Local Neighborhoods of Non-Gaussian Graphical Models,https://papers.cool/venue/AAAI?show=5000#34059@AAAI
Convergence Analysis of Federated Learning Methods Using Backward Error Analysis,https://papers.cool/venue/AAAI?show=5000#34060@AAAI
Efficient Reinforcement Learning in Probabilistic Reward Machines,https://papers.cool/venue/AAAI?show=5000#34061@AAAI
Local Causal Discovery Without Causal Sufficiency,https://papers.cool/venue/AAAI?show=5000#34062@AAAI
Graph Agent Network: Empowering Nodes with Inference Capabilities for Adversarial Resilience,https://papers.cool/venue/AAAI?show=5000#34063@AAAI
Grimm: A Plug-and-Play Perturbation Rectifier for Graph Neural Networks Defending Against Poisoning Attacks,https://papers.cool/venue/AAAI?show=5000#34064@AAAI
Subgraph Aggregation for Out-of-Distribution Generalization on Graphs,https://papers.cool/venue/AAAI?show=5000#34065@AAAI
An Enhanced Levenberg--Marquardt Method via Gram Reduction,https://papers.cool/venue/AAAI?show=5000#34066@AAAI
TimeCMA: Towards LLM-Empowered Multivariate Time Series Forecasting via Cross-Modality Alignment,https://papers.cool/venue/AAAI?show=5000#34067@AAAI
Pareto Set Learning for Multi-Objective Reinforcement Learning,https://papers.cool/venue/AAAI?show=5000#34068@AAAI
Asymmetric Learning for Spectral Graph Neural Networks,https://papers.cool/venue/AAAI?show=5000#34069@AAAI
Uncertainty-Aware Contrastive Learning with Hard Negative Sampling for Code Search Tasks,https://papers.cool/venue/AAAI?show=5000#34070@AAAI
Learning Disentangled Equivariant Representation for Explicitly Controllable 3D Molecule Generation,https://papers.cool/venue/AAAI?show=5000#34071@AAAI
LiD-FL: Towards List-Decodable Federated Learning,https://papers.cool/venue/AAAI?show=5000#34072@AAAI
Learning Cross-Domain Representations for Transferable Drug Perturbations on Single-Cell Transcriptional Responses,https://papers.cool/venue/AAAI?show=5000#34073@AAAI
Reducing AUV Energy Consumption Through Dynamic Sensor Directions Switching via Deep Reinforcement Learning,https://papers.cool/venue/AAAI?show=5000#34074@AAAI
KPL: Training-Free Medical Knowledge Mining of Vision-Language Models,https://papers.cool/venue/AAAI?show=5000#34075@AAAI
TimeCHEAT: A Channel Harmony Strategy for Irregularly Sampled Multivariate Time Series Analysis,https://papers.cool/venue/AAAI?show=5000#34076@AAAI
Federated Graph-Level Clustering Network,https://papers.cool/venue/AAAI?show=5000#34077@AAAI
Toward Adaptive Large Language Models Structured Pruning via Hybrid-grained Weight Importance Assessment,https://papers.cool/venue/AAAI?show=5000#34078@AAAI
ReX: A Framework for Incorporating Temporal Information in Model-Agnostic Local Explanation Techniques,https://papers.cool/venue/AAAI?show=5000#34079@AAAI
Vision-aware Multimodal Prompt Tuning for Uploadable Multi-source Few-shot Domain Adaptation,https://papers.cool/venue/AAAI?show=5000#34080@AAAI
Envisioning Class Entity Reasoning by Large Language Models for Few-shot Learning,https://papers.cool/venue/AAAI?show=5000#34081@AAAI
CALF: Aligning LLMs for Time Series Forecasting via Cross-modal Fine-Tuning,https://papers.cool/venue/AAAI?show=5000#34082@AAAI
AeroGTO: An Efficient Graph-Transformer Operator for Learning Large-Scale Aerodynamics of 3D Vehicle Geometries,https://papers.cool/venue/AAAI?show=5000#34083@AAAI
Fine-Grained Graph Representation Learning for Heterogeneous Mobile Networks with Attentive Fusion and Contrastive Learning,https://papers.cool/venue/AAAI?show=5000#34084@AAAI
Probability-Density-aware Semi-supervised Learning,https://papers.cool/venue/AAAI?show=5000#34085@AAAI
Efficient Multi-Policy Evaluation for Reinforcement Learning,https://papers.cool/venue/AAAI?show=5000#34086@AAAI
Integrating Co-Training with Edge Discrimination to Enhance Graph Neural Networks Under Heterophily,https://papers.cool/venue/AAAI?show=5000#34087@AAAI
Enhancing Multi-View Classification Reliability with Adaptive Rejection,https://papers.cool/venue/AAAI?show=5000#34088@AAAI
Non-stochastic Budgeted Online Pricing with Semi-Bandit Feedback,https://papers.cool/venue/AAAI?show=5000#34089@AAAI
SemiDFL: A Semi-Supervised Paradigm for Decentralized Federated Learning,https://papers.cool/venue/AAAI?show=5000#34090@AAAI
AFiRe: Anatomy-Driven Self-Supervised Learning for Fine-Grained Representation in Radiographic Images,https://papers.cool/venue/AAAI?show=5000#34091@AAAI
Multi-Objective Molecular Design Through Learning Latent Pareto Set,https://papers.cool/venue/AAAI?show=5000#34092@AAAI
A Simple Graph Contrastive Learning Framework for Short Text Classification,https://papers.cool/venue/AAAI?show=5000#34093@AAAI
Exploit Gradient Skewness to Circumvent Byzantine Defenses for Federated Learning,https://papers.cool/venue/AAAI?show=5000#34094@AAAI
Noisy Node Classification by Bi-level Optimization Based Multi-Teacher Distillation,https://papers.cool/venue/AAAI?show=5000#34095@AAAI
GCAD: Anomaly Detection in Multivariate Time Series from the Perspective of Granger Causality,https://papers.cool/venue/AAAI?show=5000#34096@AAAI
Visual Reinforcement Learning with Residual Action,https://papers.cool/venue/AAAI?show=5000#34097@AAAI
Epsilon: Exploring Comprehensive Visual-Semantic Projection for Multi-Label Zero-Shot Learning,https://papers.cool/venue/AAAI?show=5000#34098@AAAI
Offline Multi-Agent Reinforcement Learning via In-Sample Sequential Policy Optimization,https://papers.cool/venue/AAAI?show=5000#34099@AAAI
Sum of Squares Circuits,https://papers.cool/venue/AAAI?show=5000#34100@AAAI
Adversarial Contrastive Graph Augmentation with Counterfactual Regularization,https://papers.cool/venue/AAAI?show=5000#34101@AAAI
SLR-MVTC: Smooth Low-Rank Multi-View Tensor Clustering,https://papers.cool/venue/AAAI?show=5000#34102@AAAI
SparX: A Sparse Cross-Layer Connection Mechanism for Hierarchical Vision Mamba and Transformer Networks,https://papers.cool/venue/AAAI?show=5000#34103@AAAI
FedCross: Intertemporal Federated Learning Under Evolutionary Games,https://papers.cool/venue/AAAI?show=5000#34104@AAAI
Early Concept Drift Detection via Prediction Uncertainty,https://papers.cool/venue/AAAI?show=5000#34105@AAAI
VVRec: Reconstruction Attacks on DL-based Volumetric Video Upstreaming via Latent Diffusion Model with Gamma Distribution,https://papers.cool/venue/AAAI?show=5000#34106@AAAI
AGMixup: Adaptive Graph Mixup for Semi-supervised Node Classification,https://papers.cool/venue/AAAI?show=5000#34107@AAAI
Training Consistent Mixture-of-Experts-Based Prompt Generator for Continual Learning,https://papers.cool/venue/AAAI?show=5000#34108@AAAI
Adaptive-Grained Label Distribution Learning,https://papers.cool/venue/AAAI?show=5000#34109@AAAI
Collaborative Semantic Consistency Alignment for Blended-Target Domain Adaptation,https://papers.cool/venue/AAAI?show=5000#34110@AAAI
Invertible Projection and Conditional Alignment for Multi-Source Blended-Target Domain Adaptation,https://papers.cool/venue/AAAI?show=5000#34111@AAAI
Bidirectional Logits Tree: Pursuing Granularity Reconcilement in Fine-Grained Classification,https://papers.cool/venue/AAAI?show=5000#34112@AAAI
Emergence-Inspired Multi-Granularity Causal Learning,https://papers.cool/venue/AAAI?show=5000#34113@AAAI
Conformalized Interval Arithmetic with Symmetric Calibration,https://papers.cool/venue/AAAI?show=5000#34114@AAAI
Conformal Thresholded Intervals for Efficient Regression,https://papers.cool/venue/AAAI?show=5000#34115@AAAI
Like an Ophthalmologist: Dynamic Selection Driven Multi-View Learning for Diabetic Retinopathy Grading,https://papers.cool/venue/AAAI?show=5000#34116@AAAI
Optimize Incompatible Parameters Through Compatibility-aware Knowledge Integration,https://papers.cool/venue/AAAI?show=5000#34117@AAAI
Effects of Momentum in Implicit Bias of Gradient Flow for Diagonal Linear Networks,https://papers.cool/venue/AAAI?show=5000#34118@AAAI
Addressing Multi-Label Learning with Partial Labels: From Sample Selection to Label Selection,https://papers.cool/venue/AAAI?show=5000#34119@AAAI
Calibrating Large Language Models with Sample Consistency,https://papers.cool/venue/AAAI?show=5000#34120@AAAI
TSVC: Tripartite Learning with Semantic Variation Consistency for Robust Image-Text Retrieval,https://papers.cool/venue/AAAI?show=5000#34121@AAAI
SSE-SAM: Balancing Head and Tail Classes Gradually Through Stage-Wise SAM,https://papers.cool/venue/AAAI?show=5000#34122@AAAI
Vision-Based Generic Potential Function for Policy Alignment in Multi-Agent Reinforcement Learning,https://papers.cool/venue/AAAI?show=5000#34123@AAAI
Spurious Feature Eraser: Stabilizing Test-Time Adaptation for Vision-Language Foundation Model,https://papers.cool/venue/AAAI?show=5000#34124@AAAI
Reconstruction Target Matters in Masked Image Modeling for Cross-Domain Few-Shot Learning,https://papers.cool/venue/AAAI?show=5000#34125@AAAI
Data-Free Black-Box Federated Learning via Zeroth-Order Gradient Estimation,https://papers.cool/venue/AAAI?show=5000#34126@AAAI
ComprehendEdit: A Comprehensive Dataset and Evaluation Framework for Multimodal Knowledge Editing,https://papers.cool/venue/AAAI?show=5000#34127@AAAI
RoPaSS: Robust Watermarking for Partial Screen-Shooting Scenarios,https://papers.cool/venue/AAAI?show=5000#34128@AAAI
FedSum: Data-Efficient Federated Learning Under Data Scarcity Scenario for Text Summarization,https://papers.cool/venue/AAAI?show=5000#34129@AAAI
Local Causal Discovery for Structural Evidence of Direct Discrimination,https://papers.cool/venue/AAAI?show=5000#34130@AAAI
Sequential Conditional Transport on Probabilistic Graphs for Interpretable Counterfactual Fairness,https://papers.cool/venue/AAAI?show=5000#34131@AAAI
The Gradient of Algebraic Model Counting,https://papers.cool/venue/AAAI?show=5000#34132@AAAI
PALM: Pushing Adaptive Learning Rate Mechanisms for Continual Test-Time Adaptation,https://papers.cool/venue/AAAI?show=5000#34133@AAAI
TabGLM: Tabular Graph Language Model for Learning Transferable Representations Through Multi-Modal Consistency Minimization,https://papers.cool/venue/AAAI?show=5000#34134@AAAI
HyperDefender: A Robust Framework for Hyperbolic GNNs,https://papers.cool/venue/AAAI?show=5000#34135@AAAI
SPACETIME: Causal Discovery from Non-Stationary Time Series,https://papers.cool/venue/AAAI?show=5000#34136@AAAI
Implicit Relative Labeling-Importance Aware Multi-Label Metric Learning,https://papers.cool/venue/AAAI?show=5000#34137@AAAI
Harnessing Event Sensory Data for Error Pattern Prediction in Vehicles: A Language Model Approach,https://papers.cool/venue/AAAI?show=5000#34138@AAAI
Eco Search: A No-delay Best-First Search Algorithm for Program Synthesis,https://papers.cool/venue/AAAI?show=5000#34139@AAAI
CohEx: A Generalized Framework for Cohort Explanation,https://papers.cool/venue/AAAI?show=5000#34140@AAAI
Causal Inference over Visual-Semantic-Aligned Graph for Image Classification,https://papers.cool/venue/AAAI?show=5000#34141@AAAI
ID-GMLM: Intelligent Decision-Making with Integrated Graph Models and Large Language Models,https://papers.cool/venue/AAAI?show=5000#34142@AAAI
Heterogeneous Multi-Agent Bandits with Parsimonious Hints,https://papers.cool/venue/AAAI?show=5000#34143@AAAI
Scaling Diffusion Mamba with Bidirectional SSMs for Efficient 3D Shape Generation,https://papers.cool/venue/AAAI?show=5000#34144@AAAI
The Dynamic Duo of Collaborative Masking and Target for Advanced Masked Autoencoder Learning,https://papers.cool/venue/AAAI?show=5000#34145@AAAI
AutoSGNN: Automatic Propagation Mechanism Discovery for Spectral Graph Neural Networks,https://papers.cool/venue/AAAI?show=5000#34146@AAAI
Query-efficient Attack for Black-box Image Inpainting Forensics via Reinforcement Learning,https://papers.cool/venue/AAAI?show=5000#34147@AAAI
Unlocking the Game: Estimating Games in Möbius Representation for Explanation and High-Order Interaction Detection,https://papers.cool/venue/AAAI?show=5000#34148@AAAI
Support Vector-based Estimation of Multilinear Games for Feature Selection and Explanation,https://papers.cool/venue/AAAI?show=5000#34149@AAAI
Continual Learning Using a Kernel-Based Method Over Foundation Models,https://papers.cool/venue/AAAI?show=5000#34150@AAAI
OmniCount: Multi-label Object Counting with Semantic-Geometric Priors,https://papers.cool/venue/AAAI?show=5000#34151@AAAI
Adaptive Sampling to Reduce Epistemic Uncertainty Using Prediction Interval-Generation Neural Networks,https://papers.cool/venue/AAAI?show=5000#34152@AAAI
Rectified Lagrangian for Out-of-Distribution Detection in Modern Hopfield Networks,https://papers.cool/venue/AAAI?show=5000#34153@AAAI
GLEN: Generalized Focal Loss Ensemble of Low-Rank Networks for Calibrated Visual Question Answering,https://papers.cool/venue/AAAI?show=5000#34154@AAAI
MPTSNet: Integrating Multiscale Periodic Local Patterns and Global Dependencies for Multivariate Time Series Classification,https://papers.cool/venue/AAAI?show=5000#34155@AAAI
WPMixer: Efficient Multi-Resolution Mixing for Long-Term Time Series Forecasting,https://papers.cool/venue/AAAI?show=5000#34156@AAAI
Evaluating the Evaluator: Measuring LLMs’ Adherence to Task Evaluation Instructions,https://papers.cool/venue/AAAI?show=5000#34157@AAAI
SLACE: A Monotone and Balance-Sensitive Loss Function for Ordinal Regression,https://papers.cool/venue/AAAI?show=5000#34158@AAAI
Constrained Generative Modeling with Manually Bridged Diffusion Models,https://papers.cool/venue/AAAI?show=5000#34159@AAAI
